,Symbol,SymbolDate,UpdateDate,DelayDate,SymbolVal,Tag,ValStr
0,全国棉花累计检验量|DZ,2014-12-15,2021-10-26,,286.6,,
1080,全国棉花累计检验量|DZ,2022-11-17,2022-11-18,,61.1242,,
1081,全国棉花累计检验量|DZ,2022-11-18,2022-11-21,,65.9196,,
1082,全国棉花累计检验量|DZ,2022-11-21,2022-11-22,,76.0854,,
1083,全国棉花累计检验量|DZ,2022-11-22,2022-11-23,,80.0666,,
1084,全国棉花累计检验量|DZ,2022-11-23,2022-11-24,,84.1294,,
1085,全国棉花累计检验量|DZ,2022-11-24,2022-11-25,,88.8613,,
1086,全国棉花累计检验量|DZ,2022-11-25,2022-11-28,,93.7301,,
1087,全国棉花累计检验量|DZ,2022-11-28,2022-11-29,,102.5269,,
1088,全国棉花累计检验量|DZ,2022-11-29,2022-11-30,,109.4015,,
1089,全国棉花累计检验量|DZ,2022-11-30,2022-12-05,,114.0747,,
1090,全国棉花累计检验量|DZ,2022-12-01,2022-12-05,,117.464,,
1091,全国棉花累计检验量|DZ,2022-12-02,2022-12-05,,123.5326,,
1092,全国棉花累计检验量|DZ,2022-12-05,2022-12-06,,136.3581,,
1093,全国棉花累计检验量|DZ,2022-12-06,2022-12-07,,141.3467,,
1094,全国棉花累计检验量|DZ,2022-12-07,2022-12-08,,146.8863,,
1095,全国棉花累计检验量|DZ,2022-12-08,2022-12-09,,150.9146,,
1096,全国棉花累计检验量|DZ,2022-12-09,2022-12-12,,159.7586,,
1097,全国棉花累计检验量|DZ,2022-12-12,2022-12-13,,178.004,,
1098,全国棉花累计检验量|DZ,2022-12-13,2022-12-14,,185.2619,,
1099,全国棉花累计检验量|DZ,2022-12-14,2022-12-21,,195.3142,,
1100,全国棉花累计检验量|DZ,2022-12-15,2022-12-21,,202.7542,,
1101,全国棉花累计检验量|DZ,2022-12-16,2022-12-21,,210.2258,,
1102,全国棉花累计检验量|DZ,2022-12-19,2022-12-21,,226.8527,,
1103,全国棉花累计检验量|DZ,2022-12-20,2022-12-21,,232.1618,,
1104,全国棉花累计检验量|DZ,2022-12-21,2022-12-22,,238.0535,,
1105,全国棉花累计检验量|DZ,2022-12-22,2022-12-23,,242.4979,,
1106,全国棉花累计检验量|DZ,2022-12-23,2022-12-26,,248.9456,,
1107,全国棉花累计检验量|DZ,2022-12-26,2022-12-27,,262.7616,,
1108,全国棉花累计检验量|DZ,2022-12-27,2022-12-28,,268.9294,,
1109,全国棉花累计检验量|DZ,2022-12-28,2022-12-29,,274.8841,,
1110,全国棉花累计检验量|DZ,2022-12-29,2022-12-30,,281.018,,
1111,全国棉花累计检验量|DZ,2022-12-30,2023-01-03,,290.3682,,
1112,全国棉花累计检验量|DZ,2023-01-03,2023-01-04,,316.9317,,
1113,全国棉花累计检验量|DZ,2023-01-04,2023-01-05,,325.0296,,
1114,全国棉花累计检验量|DZ,2023-01-05,2023-01-06,,333.2137,,
1115,全国棉花累计检验量|DZ,2023-01-06,2023-01-09,,344.4179,,
1116,全国棉花累计检验量|DZ,2023-01-09,2023-01-10,,365.1928,,
1117,全国棉花累计检验量|DZ,2023-01-10,2023-01-11,,373.6912,,
1118,全国棉花累计检验量|DZ,2023-01-11,2023-01-12,,378.9029,,
1119,全国棉花累计检验量|DZ,2023-01-12,2023-01-13,,388.5231,,
1120,全国棉花累计检验量|DZ,2023-01-13,2023-01-16,,397.9876,,
1121,全国棉花累计检验量|DZ,2023-01-16,2023-01-28,,418.6426,,
1122,全国棉花累计检验量|DZ,2023-01-28,2023-01-29,,458.9932,,
1123,全国棉花累计检验量|DZ,2023-01-29,2023-01-30,,462.6303,,
1124,全国棉花累计检验量|DZ,2023-01-30,2023-01-31,,465.5001,,
1125,全国棉花累计检验量|DZ,2023-01-31,2023-02-01,,468.1497,,
1126,全国棉花累计检验量|DZ,2023-02-01,2023-02-05,,471.8866,,
1127,全国棉花累计检验量|DZ,2023-02-02,2023-02-05,,475.0908,,
1128,全国棉花累计检验量|DZ,2023-02-03,2023-02-06,,478.4788,,
1129,全国棉花累计检验量|DZ,2023-02-06,2023-02-07,,486.2102,,
1130,全国棉花累计检验量|DZ,2023-02-07,2023-02-08,,490.5331,,
1131,全国棉花累计检验量|DZ,2023-02-08,2023-02-09,,494.4808,,
1132,全国棉花累计检验量|DZ,2023-02-09,2023-02-10,,498.3663,,
1133,全国棉花累计检验量|DZ,2023-02-10,2023-02-13,,502.2078,,
1134,全国棉花累计检验量|DZ,2023-02-13,2023-02-14,,511.9058,,
1135,全国棉花累计检验量|DZ,2023-02-14,2023-02-15,,514.9364,,
1136,全国棉花累计检验量|DZ,2023-02-15,2023-02-16,,518.8628,,
1137,全国棉花累计检验量|DZ,2023-02-16,2023-02-20,,523.1973,,
1138,全国棉花累计检验量|DZ,2023-02-17,2023-02-20,,526.756,,
1139,全国棉花累计检验量|DZ,2023-02-20,2023-02-21,,535.3637,,
1140,全国棉花累计检验量|DZ,2023-02-21,2023-02-22,,539.0875,,
1141,全国棉花累计检验量|DZ,2023-02-22,2023-02-23,,542.5509,,
1142,全国棉花累计检验量|DZ,2023-02-23,2023-02-28,,546.2536,,
1143,全国棉花累计检验量|DZ,2023-02-24,2023-02-28,,548.8194,,
1144,全国棉花累计检验量|DZ,2023-02-27,2023-03-02,,555.9757,,
1145,全国棉花累计检验量|DZ,2023-02-28,2023-03-02,,559.3717,,
1146,全国棉花累计检验量|DZ,2023-03-01,2023-03-03,,561.4389,,
1147,全国棉花累计检验量|DZ,2023-03-02,2023-03-03,,564.5466,,
1148,全国棉花累计检验量|DZ,2023-03-03,2023-03-06,,567.5761,,
1149,全国棉花累计检验量|DZ,2023-03-06,2023-03-07,,574.0745,,
1150,全国棉花累计检验量|DZ,2023-03-07,2023-03-08,,576.8304,,
1151,全国棉花累计检验量|DZ,2023-03-08,2023-03-09,,578.8877,,
1152,全国棉花累计检验量|DZ,2023-03-09,2023-03-10,,581.3216,,
1153,全国棉花累计检验量|DZ,2023-03-10,2023-03-14,,584.5156,,
1154,全国棉花累计检验量|DZ,2023-03-13,2023-03-14,,589.4314,,
1155,全国棉花累计检验量|DZ,2023-03-14,2023-03-20,,591.3327,,
1156,全国棉花累计检验量|DZ,2023-03-15,2023-03-20,,593.5813,,
1157,全国棉花累计检验量|DZ,2023-03-16,2023-03-20,,595.902,,
1158,全国棉花累计检验量|DZ,2023-03-17,2023-03-20,,598.1933,,
1159,全国棉花累计检验量|DZ,2023-03-20,2023-03-21,,602.4364,,
1160,全国棉花累计检验量|DZ,2023-03-21,2023-03-22,,603.8728,,
1161,全国棉花累计检验量|DZ,2023-03-22,2023-03-23,,605.5354,,
1162,全国棉花累计检验量|DZ,2023-03-23,2023-03-24,,606.5933,,
1163,全国棉花累计检验量|DZ,2023-03-24,2023-03-27,,608.2057,,
1164,全国棉花累计检验量|DZ,2023-03-27,2023-03-28,,611.1156,,
1165,全国棉花累计检验量|DZ,2023-03-28,2023-03-29,,612.1569,,
1166,全国棉花累计检验量|DZ,2023-03-29,2023-03-30,,613.9663,,
1167,全国棉花累计检验量|DZ,2023-03-30,2023-03-31,,614.4987,,
1168,全国棉花累计检验量|DZ,2023-03-31,2023-04-03,,615.8082,,
1169,全国棉花累计检验量|DZ,2023-04-03,2023-04-04,,617.5106,,
