,Date,ProductCode
5108,20190216,F.CN.CZC.CF.CF1905
5109,20190217,F.CN.CZC.CF.CF1905
5110,20190218,F.CN.CZC.CF.CF1905
5111,20190219,F.CN.CZC.CF.CF1905
5112,20190220,F.CN.CZC.CF.CF1905
5113,20190221,F.CN.CZC.CF.CF1905
5114,20190222,F.CN.CZC.CF.CF1905
5115,20190223,F.CN.CZC.CF.CF1905
5116,20190224,F.CN.CZC.CF.CF1905
5117,20190225,F.CN.CZC.CF.CF1905
5118,20190226,F.CN.CZC.CF.CF1905
5119,20190227,F.CN.CZC.CF.CF1905
5120,20190228,F.CN.CZC.CF.CF1905
5121,20190301,F.CN.CZC.CF.CF1905
5122,20190302,F.CN.CZC.CF.CF1905
5123,20190303,F.CN.CZC.CF.CF1905
5124,20190304,F.CN.CZC.CF.CF1905
5125,20190305,F.CN.CZC.CF.CF1905
5126,20190306,F.CN.CZC.CF.CF1905
5127,20190307,F.CN.CZC.CF.CF1905
5128,20190308,F.CN.CZC.CF.CF1905
5129,20190309,F.CN.CZC.CF.CF1905
5130,20190310,F.CN.CZC.CF.CF1905
5131,20190311,F.CN.CZC.CF.CF1905
5132,20190312,F.CN.CZC.CF.CF1905
5133,20190313,F.CN.CZC.CF.CF1905
5134,20190314,F.CN.CZC.CF.CF1905
5135,20190315,F.CN.CZC.CF.CF1905
5136,20190316,F.CN.CZC.CF.CF1905
5137,20190317,F.CN.CZC.CF.CF1905
5138,20190318,F.CN.CZC.CF.CF1905
5139,20190319,F.CN.CZC.CF.CF1905
5140,20190320,F.CN.CZC.CF.CF1905
5141,20190321,F.CN.CZC.CF.CF1905
5142,20190322,F.CN.CZC.CF.CF1905
5143,20190323,F.CN.CZC.CF.CF1905
5144,20190324,F.CN.CZC.CF.CF1905
5145,20190325,F.CN.CZC.CF.CF1905
5146,20190326,F.CN.CZC.CF.CF1905
5147,20190327,F.CN.CZC.CF.CF1905
5148,20190328,F.CN.CZC.CF.CF1905
5149,20190329,F.CN.CZC.CF.CF1905
5150,20190330,F.CN.CZC.CF.CF1905
5151,20190331,F.CN.CZC.CF.CF1905
5152,20190401,F.CN.CZC.CF.CF1905
5153,20190402,F.CN.CZC.CF.CF1905
5154,20190403,F.CN.CZC.CF.CF1909
5155,20190404,F.CN.CZC.CF.CF1909
5156,20190405,F.CN.CZC.CF.CF1909
5157,20190406,F.CN.CZC.CF.CF1909
5158,20190407,F.CN.CZC.CF.CF1909
5159,20190408,F.CN.CZC.CF.CF1909
5160,20190409,F.CN.CZC.CF.CF1909
5161,20190410,F.CN.CZC.CF.CF1909
5162,20190411,F.CN.CZC.CF.CF1909
5163,20190412,F.CN.CZC.CF.CF1909
5164,20190413,F.CN.CZC.CF.CF1909
5165,20190414,F.CN.CZC.CF.CF1909
5166,20190415,F.CN.CZC.CF.CF1909
5167,20190416,F.CN.CZC.CF.CF1909
5168,20190417,F.CN.CZC.CF.CF1909
5169,20190418,F.CN.CZC.CF.CF1909
5170,20190419,F.CN.CZC.CF.CF1909
5171,20190420,F.CN.CZC.CF.CF1909
5172,20190421,F.CN.CZC.CF.CF1909
5173,20190422,F.CN.CZC.CF.CF1909
5174,20190423,F.CN.CZC.CF.CF1909
5175,20190424,F.CN.CZC.CF.CF1909
5176,20190425,F.CN.CZC.CF.CF1909
5177,20190426,F.CN.CZC.CF.CF1909
5178,20190427,F.CN.CZC.CF.CF1909
5179,20190428,F.CN.CZC.CF.CF1909
5180,20190429,F.CN.CZC.CF.CF1909
5181,20190430,F.CN.CZC.CF.CF1909
5182,20190501,F.CN.CZC.CF.CF1909
5183,20190502,F.CN.CZC.CF.CF1909
5184,20190503,F.CN.CZC.CF.CF1909
5185,20190504,F.CN.CZC.CF.CF1909
5186,20190505,F.CN.CZC.CF.CF1909
5187,20190506,F.CN.CZC.CF.CF1909
5188,20190507,F.CN.CZC.CF.CF1909
5189,20190508,F.CN.CZC.CF.CF1909
5190,20190509,F.CN.CZC.CF.CF1909
5191,20190510,F.CN.CZC.CF.CF1909
5192,20190511,F.CN.CZC.CF.CF1909
5193,20190512,F.CN.CZC.CF.CF1909
5194,20190513,F.CN.CZC.CF.CF1909
5195,20190514,F.CN.CZC.CF.CF1909
5196,20190515,F.CN.CZC.CF.CF1909
5197,20190516,F.CN.CZC.CF.CF1909
5198,20190517,F.CN.CZC.CF.CF1909
5199,20190518,F.CN.CZC.CF.CF1909
5200,20190519,F.CN.CZC.CF.CF1909
5201,20190520,F.CN.CZC.CF.CF1909
5202,20190521,F.CN.CZC.CF.CF1909
5203,20190522,F.CN.CZC.CF.CF1909
5204,20190523,F.CN.CZC.CF.CF1909
5205,20190524,F.CN.CZC.CF.CF1909
5206,20190525,F.CN.CZC.CF.CF1909
5207,20190526,F.CN.CZC.CF.CF1909
5208,20190527,F.CN.CZC.CF.CF1909
5209,20190528,F.CN.CZC.CF.CF1909
5210,20190529,F.CN.CZC.CF.CF1909
5211,20190530,F.CN.CZC.CF.CF1909
5212,20190531,F.CN.CZC.CF.CF1909
5213,20190601,F.CN.CZC.CF.CF1909
5214,20190602,F.CN.CZC.CF.CF1909
5215,20190603,F.CN.CZC.CF.CF1909
5216,20190604,F.CN.CZC.CF.CF1909
5217,20190605,F.CN.CZC.CF.CF1909
5218,20190606,F.CN.CZC.CF.CF1909
5219,20190607,F.CN.CZC.CF.CF1909
5220,20190608,F.CN.CZC.CF.CF1909
5221,20190609,F.CN.CZC.CF.CF1909
5222,20190610,F.CN.CZC.CF.CF1909
5223,20190611,F.CN.CZC.CF.CF1909
5224,20190612,F.CN.CZC.CF.CF1909
5225,20190613,F.CN.CZC.CF.CF1909
5226,20190614,F.CN.CZC.CF.CF1909
5227,20190615,F.CN.CZC.CF.CF1909
5228,20190616,F.CN.CZC.CF.CF1909
5229,20190617,F.CN.CZC.CF.CF1909
5230,20190618,F.CN.CZC.CF.CF1909
5231,20190619,F.CN.CZC.CF.CF1909
5232,20190620,F.CN.CZC.CF.CF1909
5233,20190621,F.CN.CZC.CF.CF1909
5234,20190622,F.CN.CZC.CF.CF1909
5235,20190623,F.CN.CZC.CF.CF1909
5236,20190624,F.CN.CZC.CF.CF1909
5237,20190625,F.CN.CZC.CF.CF1909
5238,20190626,F.CN.CZC.CF.CF1909
5239,20190627,F.CN.CZC.CF.CF1909
5240,20190628,F.CN.CZC.CF.CF1909
5241,20190629,F.CN.CZC.CF.CF1909
5242,20190630,F.CN.CZC.CF.CF1909
5243,20190701,F.CN.CZC.CF.CF1909
5244,20190702,F.CN.CZC.CF.CF1909
5245,20190703,F.CN.CZC.CF.CF1909
5246,20190704,F.CN.CZC.CF.CF1909
5247,20190705,F.CN.CZC.CF.CF1909
5248,20190706,F.CN.CZC.CF.CF1909
5249,20190707,F.CN.CZC.CF.CF1909
5250,20190708,F.CN.CZC.CF.CF1909
5251,20190709,F.CN.CZC.CF.CF1909
5252,20190710,F.CN.CZC.CF.CF1909
5253,20190711,F.CN.CZC.CF.CF1909
5254,20190712,F.CN.CZC.CF.CF1909
5255,20190713,F.CN.CZC.CF.CF1909
5256,20190714,F.CN.CZC.CF.CF1909
5257,20190715,F.CN.CZC.CF.CF1909
5258,20190716,F.CN.CZC.CF.CF1909
5259,20190717,F.CN.CZC.CF.CF1909
5260,20190718,F.CN.CZC.CF.CF1909
5261,20190719,F.CN.CZC.CF.CF1909
5262,20190720,F.CN.CZC.CF.CF1909
5263,20190721,F.CN.CZC.CF.CF1909
5264,20190722,F.CN.CZC.CF.CF1909
5265,20190723,F.CN.CZC.CF.CF1909
5266,20190724,F.CN.CZC.CF.CF1909
5267,20190725,F.CN.CZC.CF.CF1909
5268,20190726,F.CN.CZC.CF.CF1909
5269,20190727,F.CN.CZC.CF.CF1909
5270,20190728,F.CN.CZC.CF.CF1909
5271,20190729,F.CN.CZC.CF.CF1909
5272,20190730,F.CN.CZC.CF.CF1909
5273,20190731,F.CN.CZC.CF.CF1909
5274,20190801,F.CN.CZC.CF.CF1909
5275,20190802,F.CN.CZC.CF.CF1909
5276,20190803,F.CN.CZC.CF.CF1909
5277,20190804,F.CN.CZC.CF.CF1909
5278,20190805,F.CN.CZC.CF.CF1909
5279,20190806,F.CN.CZC.CF.CF1909
5280,20190807,F.CN.CZC.CF.CF1909
5281,20190808,F.CN.CZC.CF.CF2001
5282,20190809,F.CN.CZC.CF.CF2001
5283,20190810,F.CN.CZC.CF.CF2001
5284,20190811,F.CN.CZC.CF.CF2001
5285,20190812,F.CN.CZC.CF.CF2001
5286,20190813,F.CN.CZC.CF.CF2001
5287,20190814,F.CN.CZC.CF.CF2001
5288,20190815,F.CN.CZC.CF.CF2001
5289,20190816,F.CN.CZC.CF.CF2001
5290,20190817,F.CN.CZC.CF.CF2001
5291,20190818,F.CN.CZC.CF.CF2001
5292,20190819,F.CN.CZC.CF.CF2001
5293,20190820,F.CN.CZC.CF.CF2001
5294,20190821,F.CN.CZC.CF.CF2001
5295,20190822,F.CN.CZC.CF.CF2001
5296,20190823,F.CN.CZC.CF.CF2001
5297,20190824,F.CN.CZC.CF.CF2001
5298,20190825,F.CN.CZC.CF.CF2001
5299,20190826,F.CN.CZC.CF.CF2001
5300,20190827,F.CN.CZC.CF.CF2001
5301,20190828,F.CN.CZC.CF.CF2001
5302,20190829,F.CN.CZC.CF.CF2001
5303,20190830,F.CN.CZC.CF.CF2001
5304,20190831,F.CN.CZC.CF.CF2001
5305,20190901,F.CN.CZC.CF.CF2001
5306,20190902,F.CN.CZC.CF.CF2001
5307,20190903,F.CN.CZC.CF.CF2001
5308,20190904,F.CN.CZC.CF.CF2001
5309,20190905,F.CN.CZC.CF.CF2001
5310,20190906,F.CN.CZC.CF.CF2001
5311,20190907,F.CN.CZC.CF.CF2001
5312,20190908,F.CN.CZC.CF.CF2001
5313,20190909,F.CN.CZC.CF.CF2001
5314,20190910,F.CN.CZC.CF.CF2001
5315,20190911,F.CN.CZC.CF.CF2001
5316,20190912,F.CN.CZC.CF.CF2001
5317,20190913,F.CN.CZC.CF.CF2001
5318,20190914,F.CN.CZC.CF.CF2001
5319,20190915,F.CN.CZC.CF.CF2001
5320,20190916,F.CN.CZC.CF.CF2001
5321,20190917,F.CN.CZC.CF.CF2001
5322,20190918,F.CN.CZC.CF.CF2001
5323,20190919,F.CN.CZC.CF.CF2001
5324,20190920,F.CN.CZC.CF.CF2001
5325,20190921,F.CN.CZC.CF.CF2001
5326,20190922,F.CN.CZC.CF.CF2001
5327,20190923,F.CN.CZC.CF.CF2001
5328,20190924,F.CN.CZC.CF.CF2001
5329,20190925,F.CN.CZC.CF.CF2001
5330,20190926,F.CN.CZC.CF.CF2001
5331,20190927,F.CN.CZC.CF.CF2001
5332,20190928,F.CN.CZC.CF.CF2001
5333,20190929,F.CN.CZC.CF.CF2001
5334,20190930,F.CN.CZC.CF.CF2001
5335,20191001,F.CN.CZC.CF.CF2001
5336,20191002,F.CN.CZC.CF.CF2001
5337,20191003,F.CN.CZC.CF.CF2001
5338,20191004,F.CN.CZC.CF.CF2001
5339,20191005,F.CN.CZC.CF.CF2001
5340,20191006,F.CN.CZC.CF.CF2001
5341,20191007,F.CN.CZC.CF.CF2001
5342,20191008,F.CN.CZC.CF.CF2001
5343,20191009,F.CN.CZC.CF.CF2001
5344,20191010,F.CN.CZC.CF.CF2001
5345,20191011,F.CN.CZC.CF.CF2001
5346,20191012,F.CN.CZC.CF.CF2001
5347,20191013,F.CN.CZC.CF.CF2001
5348,20191014,F.CN.CZC.CF.CF2001
5349,20191015,F.CN.CZC.CF.CF2001
5350,20191016,F.CN.CZC.CF.CF2001
5351,20191017,F.CN.CZC.CF.CF2001
5352,20191018,F.CN.CZC.CF.CF2001
5353,20191019,F.CN.CZC.CF.CF2001
5354,20191020,F.CN.CZC.CF.CF2001
5355,20191021,F.CN.CZC.CF.CF2001
5356,20191022,F.CN.CZC.CF.CF2001
5357,20191023,F.CN.CZC.CF.CF2001
5358,20191024,F.CN.CZC.CF.CF2001
5359,20191025,F.CN.CZC.CF.CF2001
5360,20191026,F.CN.CZC.CF.CF2001
5361,20191027,F.CN.CZC.CF.CF2001
5362,20191028,F.CN.CZC.CF.CF2001
5363,20191029,F.CN.CZC.CF.CF2001
5364,20191030,F.CN.CZC.CF.CF2001
5365,20191031,F.CN.CZC.CF.CF2001
5366,20191101,F.CN.CZC.CF.CF2001
5367,20191102,F.CN.CZC.CF.CF2001
5368,20191103,F.CN.CZC.CF.CF2001
5369,20191104,F.CN.CZC.CF.CF2001
5370,20191105,F.CN.CZC.CF.CF2001
5371,20191106,F.CN.CZC.CF.CF2001
5372,20191107,F.CN.CZC.CF.CF2001
5373,20191108,F.CN.CZC.CF.CF2001
5374,20191109,F.CN.CZC.CF.CF2001
5375,20191110,F.CN.CZC.CF.CF2001
5376,20191111,F.CN.CZC.CF.CF2001
5377,20191112,F.CN.CZC.CF.CF2001
5378,20191113,F.CN.CZC.CF.CF2001
5379,20191114,F.CN.CZC.CF.CF2001
5380,20191115,F.CN.CZC.CF.CF2001
5381,20191116,F.CN.CZC.CF.CF2001
5382,20191117,F.CN.CZC.CF.CF2001
5383,20191118,F.CN.CZC.CF.CF2001
5384,20191119,F.CN.CZC.CF.CF2001
5385,20191120,F.CN.CZC.CF.CF2001
5386,20191121,F.CN.CZC.CF.CF2001
5387,20191122,F.CN.CZC.CF.CF2001
5388,20191123,F.CN.CZC.CF.CF2001
5389,20191124,F.CN.CZC.CF.CF2001
5390,20191125,F.CN.CZC.CF.CF2001
5391,20191126,F.CN.CZC.CF.CF2005
5392,20191127,F.CN.CZC.CF.CF2005
5393,20191128,F.CN.CZC.CF.CF2005
5394,20191129,F.CN.CZC.CF.CF2005
5395,20191130,F.CN.CZC.CF.CF2005
5396,20191201,F.CN.CZC.CF.CF2005
5397,20191202,F.CN.CZC.CF.CF2005
5398,20191203,F.CN.CZC.CF.CF2005
5399,20191204,F.CN.CZC.CF.CF2005
5400,20191205,F.CN.CZC.CF.CF2005
5401,20191206,F.CN.CZC.CF.CF2005
5402,20191207,F.CN.CZC.CF.CF2005
5403,20191208,F.CN.CZC.CF.CF2005
5404,20191209,F.CN.CZC.CF.CF2005
5405,20191210,F.CN.CZC.CF.CF2005
5406,20191211,F.CN.CZC.CF.CF2005
5407,20191212,F.CN.CZC.CF.CF2005
5408,20191213,F.CN.CZC.CF.CF2005
5409,20191214,F.CN.CZC.CF.CF2005
5410,20191215,F.CN.CZC.CF.CF2005
5411,20191216,F.CN.CZC.CF.CF2005
5412,20191217,F.CN.CZC.CF.CF2005
5413,20191218,F.CN.CZC.CF.CF2005
5414,20191219,F.CN.CZC.CF.CF2005
5415,20191220,F.CN.CZC.CF.CF2005
5416,20191221,F.CN.CZC.CF.CF2005
5417,20191222,F.CN.CZC.CF.CF2005
5418,20191223,F.CN.CZC.CF.CF2005
5419,20191224,F.CN.CZC.CF.CF2005
5420,20191225,F.CN.CZC.CF.CF2005
5421,20191226,F.CN.CZC.CF.CF2005
5422,20191227,F.CN.CZC.CF.CF2005
5423,20191228,F.CN.CZC.CF.CF2005
5424,20191229,F.CN.CZC.CF.CF2005
5425,20191230,F.CN.CZC.CF.CF2005
5426,20191231,F.CN.CZC.CF.CF2005
5427,20200101,F.CN.CZC.CF.CF2005
5428,20200102,F.CN.CZC.CF.CF2005
5429,20200103,F.CN.CZC.CF.CF2005
5430,20200104,F.CN.CZC.CF.CF2005
5431,20200105,F.CN.CZC.CF.CF2005
5432,20200106,F.CN.CZC.CF.CF2005
5433,20200107,F.CN.CZC.CF.CF2005
5434,20200108,F.CN.CZC.CF.CF2005
5435,20200109,F.CN.CZC.CF.CF2005
5436,20200110,F.CN.CZC.CF.CF2005
5437,20200111,F.CN.CZC.CF.CF2005
5438,20200112,F.CN.CZC.CF.CF2005
5439,20200113,F.CN.CZC.CF.CF2005
5440,20200114,F.CN.CZC.CF.CF2005
5441,20200115,F.CN.CZC.CF.CF2005
5442,20200116,F.CN.CZC.CF.CF2005
5443,20200117,F.CN.CZC.CF.CF2005
5444,20200118,F.CN.CZC.CF.CF2005
5445,20200119,F.CN.CZC.CF.CF2005
5446,20200120,F.CN.CZC.CF.CF2005
5447,20200121,F.CN.CZC.CF.CF2005
5448,20200122,F.CN.CZC.CF.CF2005
5449,20200123,F.CN.CZC.CF.CF2005
5450,20200124,F.CN.CZC.CF.CF2005
5451,20200125,F.CN.CZC.CF.CF2005
5452,20200126,F.CN.CZC.CF.CF2005
5453,20200127,F.CN.CZC.CF.CF2005
5454,20200128,F.CN.CZC.CF.CF2005
5455,20200129,F.CN.CZC.CF.CF2005
5456,20200130,F.CN.CZC.CF.CF2005
5457,20200131,F.CN.CZC.CF.CF2005
5458,20200201,F.CN.CZC.CF.CF2005
5459,20200202,F.CN.CZC.CF.CF2005
5460,20200203,F.CN.CZC.CF.CF2005
5461,20200204,F.CN.CZC.CF.CF2005
5462,20200205,F.CN.CZC.CF.CF2005
5463,20200206,F.CN.CZC.CF.CF2005
5464,20200207,F.CN.CZC.CF.CF2005
5465,20200208,F.CN.CZC.CF.CF2005
5466,20200209,F.CN.CZC.CF.CF2005
5467,20200210,F.CN.CZC.CF.CF2005
5468,20200211,F.CN.CZC.CF.CF2005
5469,20200212,F.CN.CZC.CF.CF2005
5470,20200213,F.CN.CZC.CF.CF2005
5471,20200214,F.CN.CZC.CF.CF2005
5472,20200215,F.CN.CZC.CF.CF2005
5473,20200216,F.CN.CZC.CF.CF2005
5474,20200217,F.CN.CZC.CF.CF2005
5475,20200218,F.CN.CZC.CF.CF2005
5476,20200219,F.CN.CZC.CF.CF2005
5477,20200220,F.CN.CZC.CF.CF2005
5478,20200221,F.CN.CZC.CF.CF2005
5479,20200222,F.CN.CZC.CF.CF2005
5480,20200223,F.CN.CZC.CF.CF2005
5481,20200224,F.CN.CZC.CF.CF2005
5482,20200225,F.CN.CZC.CF.CF2005
5483,20200226,F.CN.CZC.CF.CF2005
5484,20200227,F.CN.CZC.CF.CF2005
5485,20200228,F.CN.CZC.CF.CF2005
5486,20200229,F.CN.CZC.CF.CF2005
5487,20200301,F.CN.CZC.CF.CF2005
5488,20200302,F.CN.CZC.CF.CF2005
5489,20200303,F.CN.CZC.CF.CF2005
5490,20200304,F.CN.CZC.CF.CF2005
5491,20200305,F.CN.CZC.CF.CF2005
5492,20200306,F.CN.CZC.CF.CF2005
5493,20200307,F.CN.CZC.CF.CF2005
5494,20200308,F.CN.CZC.CF.CF2005
5495,20200309,F.CN.CZC.CF.CF2005
5496,20200310,F.CN.CZC.CF.CF2005
5497,20200311,F.CN.CZC.CF.CF2005
5498,20200312,F.CN.CZC.CF.CF2005
5499,20200313,F.CN.CZC.CF.CF2005
5500,20200314,F.CN.CZC.CF.CF2005
5501,20200315,F.CN.CZC.CF.CF2005
5502,20200316,F.CN.CZC.CF.CF2005
5503,20200317,F.CN.CZC.CF.CF2005
5504,20200318,F.CN.CZC.CF.CF2005
5505,20200319,F.CN.CZC.CF.CF2005
5506,20200320,F.CN.CZC.CF.CF2005
5507,20200321,F.CN.CZC.CF.CF2005
5508,20200322,F.CN.CZC.CF.CF2005
5509,20200323,F.CN.CZC.CF.CF2005
5510,20200324,F.CN.CZC.CF.CF2005
5511,20200325,F.CN.CZC.CF.CF2005
5512,20200326,F.CN.CZC.CF.CF2005
5513,20200327,F.CN.CZC.CF.CF2005
5514,20200328,F.CN.CZC.CF.CF2005
5515,20200329,F.CN.CZC.CF.CF2005
5516,20200330,F.CN.CZC.CF.CF2005
5517,20200331,F.CN.CZC.CF.CF2005
5518,20200401,F.CN.CZC.CF.CF2009
5519,20200402,F.CN.CZC.CF.CF2009
5520,20200403,F.CN.CZC.CF.CF2009
5521,20200404,F.CN.CZC.CF.CF2009
5522,20200405,F.CN.CZC.CF.CF2009
5523,20200406,F.CN.CZC.CF.CF2009
5524,20200407,F.CN.CZC.CF.CF2009
5525,20200408,F.CN.CZC.CF.CF2009
5526,20200409,F.CN.CZC.CF.CF2009
5527,20200410,F.CN.CZC.CF.CF2009
5528,20200411,F.CN.CZC.CF.CF2009
5529,20200412,F.CN.CZC.CF.CF2009
5530,20200413,F.CN.CZC.CF.CF2009
5531,20200414,F.CN.CZC.CF.CF2009
5532,20200415,F.CN.CZC.CF.CF2009
5533,20200416,F.CN.CZC.CF.CF2009
5534,20200417,F.CN.CZC.CF.CF2009
5535,20200418,F.CN.CZC.CF.CF2009
5536,20200419,F.CN.CZC.CF.CF2009
5537,20200420,F.CN.CZC.CF.CF2009
5538,20200421,F.CN.CZC.CF.CF2009
5539,20200422,F.CN.CZC.CF.CF2009
5540,20200423,F.CN.CZC.CF.CF2009
5541,20200424,F.CN.CZC.CF.CF2009
5542,20200425,F.CN.CZC.CF.CF2009
5543,20200426,F.CN.CZC.CF.CF2009
5544,20200427,F.CN.CZC.CF.CF2009
5545,20200428,F.CN.CZC.CF.CF2009
5546,20200429,F.CN.CZC.CF.CF2009
5547,20200430,F.CN.CZC.CF.CF2009
5548,20200501,F.CN.CZC.CF.CF2009
5549,20200502,F.CN.CZC.CF.CF2009
5550,20200503,F.CN.CZC.CF.CF2009
5551,20200504,F.CN.CZC.CF.CF2009
5552,20200505,F.CN.CZC.CF.CF2009
5553,20200506,F.CN.CZC.CF.CF2009
5554,20200507,F.CN.CZC.CF.CF2009
5555,20200508,F.CN.CZC.CF.CF2009
5556,20200509,F.CN.CZC.CF.CF2009
5557,20200510,F.CN.CZC.CF.CF2009
5558,20200511,F.CN.CZC.CF.CF2009
5559,20200512,F.CN.CZC.CF.CF2009
5560,20200513,F.CN.CZC.CF.CF2009
5561,20200514,F.CN.CZC.CF.CF2009
5562,20200515,F.CN.CZC.CF.CF2009
5563,20200516,F.CN.CZC.CF.CF2009
5564,20200517,F.CN.CZC.CF.CF2009
5565,20200518,F.CN.CZC.CF.CF2009
5566,20200519,F.CN.CZC.CF.CF2009
5567,20200520,F.CN.CZC.CF.CF2009
5568,20200521,F.CN.CZC.CF.CF2009
5569,20200522,F.CN.CZC.CF.CF2009
5570,20200523,F.CN.CZC.CF.CF2009
5571,20200524,F.CN.CZC.CF.CF2009
5572,20200525,F.CN.CZC.CF.CF2009
5573,20200526,F.CN.CZC.CF.CF2009
5574,20200527,F.CN.CZC.CF.CF2009
5575,20200528,F.CN.CZC.CF.CF2009
5576,20200529,F.CN.CZC.CF.CF2009
5577,20200530,F.CN.CZC.CF.CF2009
5578,20200531,F.CN.CZC.CF.CF2009
5579,20200601,F.CN.CZC.CF.CF2009
5580,20200602,F.CN.CZC.CF.CF2009
5581,20200603,F.CN.CZC.CF.CF2009
5582,20200604,F.CN.CZC.CF.CF2009
5583,20200605,F.CN.CZC.CF.CF2009
5584,20200606,F.CN.CZC.CF.CF2009
5585,20200607,F.CN.CZC.CF.CF2009
5586,20200608,F.CN.CZC.CF.CF2009
5587,20200609,F.CN.CZC.CF.CF2009
5588,20200610,F.CN.CZC.CF.CF2009
5589,20200611,F.CN.CZC.CF.CF2009
5590,20200612,F.CN.CZC.CF.CF2009
5591,20200613,F.CN.CZC.CF.CF2009
5592,20200614,F.CN.CZC.CF.CF2009
5593,20200615,F.CN.CZC.CF.CF2009
5594,20200616,F.CN.CZC.CF.CF2009
5595,20200617,F.CN.CZC.CF.CF2009
5596,20200618,F.CN.CZC.CF.CF2009
5597,20200619,F.CN.CZC.CF.CF2009
5598,20200620,F.CN.CZC.CF.CF2009
5599,20200621,F.CN.CZC.CF.CF2009
5600,20200622,F.CN.CZC.CF.CF2009
5601,20200623,F.CN.CZC.CF.CF2009
5602,20200624,F.CN.CZC.CF.CF2009
5603,20200625,F.CN.CZC.CF.CF2009
5604,20200626,F.CN.CZC.CF.CF2009
5605,20200627,F.CN.CZC.CF.CF2009
5606,20200628,F.CN.CZC.CF.CF2009
5607,20200629,F.CN.CZC.CF.CF2009
5608,20200630,F.CN.CZC.CF.CF2009
5609,20200701,F.CN.CZC.CF.CF2009
5610,20200702,F.CN.CZC.CF.CF2009
5611,20200703,F.CN.CZC.CF.CF2009
5612,20200704,F.CN.CZC.CF.CF2009
5613,20200705,F.CN.CZC.CF.CF2009
5614,20200706,F.CN.CZC.CF.CF2009
5615,20200707,F.CN.CZC.CF.CF2009
5616,20200708,F.CN.CZC.CF.CF2009
5617,20200709,F.CN.CZC.CF.CF2009
5618,20200710,F.CN.CZC.CF.CF2009
5619,20200711,F.CN.CZC.CF.CF2009
5620,20200712,F.CN.CZC.CF.CF2009
5621,20200713,F.CN.CZC.CF.CF2009
5622,20200714,F.CN.CZC.CF.CF2009
5623,20200715,F.CN.CZC.CF.CF2009
5624,20200716,F.CN.CZC.CF.CF2009
5625,20200717,F.CN.CZC.CF.CF2009
5626,20200718,F.CN.CZC.CF.CF2009
5627,20200719,F.CN.CZC.CF.CF2009
5628,20200720,F.CN.CZC.CF.CF2009
5629,20200721,F.CN.CZC.CF.CF2009
5630,20200722,F.CN.CZC.CF.CF2009
5631,20200723,F.CN.CZC.CF.CF2009
5632,20200724,F.CN.CZC.CF.CF2009
5633,20200725,F.CN.CZC.CF.CF2009
5634,20200726,F.CN.CZC.CF.CF2009
5635,20200727,F.CN.CZC.CF.CF2009
5636,20200728,F.CN.CZC.CF.CF2009
5637,20200729,F.CN.CZC.CF.CF2009
5638,20200730,F.CN.CZC.CF.CF2009
5639,20200731,F.CN.CZC.CF.CF2009
5640,20200801,F.CN.CZC.CF.CF2009
5641,20200802,F.CN.CZC.CF.CF2009
5642,20200803,F.CN.CZC.CF.CF2009
5643,20200804,F.CN.CZC.CF.CF2009
5644,20200805,F.CN.CZC.CF.CF2009
5645,20200806,F.CN.CZC.CF.CF2009
5646,20200807,F.CN.CZC.CF.CF2009
5647,20200808,F.CN.CZC.CF.CF2101
5648,20200809,F.CN.CZC.CF.CF2101
5649,20200810,F.CN.CZC.CF.CF2101
5650,20200811,F.CN.CZC.CF.CF2101
5651,20200812,F.CN.CZC.CF.CF2101
5652,20200813,F.CN.CZC.CF.CF2101
5653,20200814,F.CN.CZC.CF.CF2101
5654,20200815,F.CN.CZC.CF.CF2101
5655,20200816,F.CN.CZC.CF.CF2101
5656,20200817,F.CN.CZC.CF.CF2101
5657,20200818,F.CN.CZC.CF.CF2101
5658,20200819,F.CN.CZC.CF.CF2101
5659,20200820,F.CN.CZC.CF.CF2101
5660,20200821,F.CN.CZC.CF.CF2101
5661,20200822,F.CN.CZC.CF.CF2101
5662,20200823,F.CN.CZC.CF.CF2101
5663,20200824,F.CN.CZC.CF.CF2101
5664,20200825,F.CN.CZC.CF.CF2101
5665,20200826,F.CN.CZC.CF.CF2101
5666,20200827,F.CN.CZC.CF.CF2101
5667,20200828,F.CN.CZC.CF.CF2101
5668,20200829,F.CN.CZC.CF.CF2101
5669,20200830,F.CN.CZC.CF.CF2101
5670,20200831,F.CN.CZC.CF.CF2101
5671,20200901,F.CN.CZC.CF.CF2101
5672,20200902,F.CN.CZC.CF.CF2101
5673,20200903,F.CN.CZC.CF.CF2101
5674,20200904,F.CN.CZC.CF.CF2101
5675,20200905,F.CN.CZC.CF.CF2101
5676,20200906,F.CN.CZC.CF.CF2101
5677,20200907,F.CN.CZC.CF.CF2101
5678,20200908,F.CN.CZC.CF.CF2101
5679,20200909,F.CN.CZC.CF.CF2101
5680,20200910,F.CN.CZC.CF.CF2101
5681,20200911,F.CN.CZC.CF.CF2101
5682,20200912,F.CN.CZC.CF.CF2101
5683,20200913,F.CN.CZC.CF.CF2101
5684,20200914,F.CN.CZC.CF.CF2101
5685,20200915,F.CN.CZC.CF.CF2101
5686,20200916,F.CN.CZC.CF.CF2101
5687,20200917,F.CN.CZC.CF.CF2101
5688,20200918,F.CN.CZC.CF.CF2101
5689,20200919,F.CN.CZC.CF.CF2101
